['Deep Learning and Its Applications in Biomedicine']	['The state of the art of deep learning models in medical science and their challenges']	['MULTIMEDIA SYSTEMS']	[]	[]	[]	[]	[]
['Structural Insights into N-6-methyladenosine (m(6)A) Modification in the Transcriptome']	['Regulation of Virus Replication and T Cell Homeostasis by N-6-Methyladenosine']	['VIROLOGICA SINICA']	['34']	['1']	['22-29']	['FEB 2019']	[]
['Structural Insights into N-6-methyladenosine (m(6)A) Modification in the Transcriptome']	['Differential m6A methylomes between two major life stages allows potential regulations in Trypanosoma brucei']	['BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS']	['508']	['4']	['1286-1290']	['JAN 22 2019']	['2']
['Structural Insights into N-6-methyladenosine (m(6)A) Modification in the Transcriptome']	['Modulation of Bacterial sRNAs Activity by Epigenetic Modifications: Inputs from the Eukaryotic miRNAs']	['GENES']	['10']	['1']	[]	['22']	['2']
['Structural Insights into N-6-methyladenosine (m(6)A) Modification in the Transcriptome']	['METTL3-mediated N-6-methyladenosine mRNA modification enhances long-term memory consolidation']	['CELL RESEARCH']	['28']	['11']	['1050-1061']	['NOV 2018']	['25']
['Structural Insights into N-6-methyladenosine (m(6)A) Modification in the Transcriptome']	['The Emerging Role of Epitranscriptomics in Cancer: Focus on Urological Tumors']	['GENES']	['9']	['11']	[]	['552']	['16']
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['New Insights on the Role ofN(6)-Methyladenosine RNA Methylation in the Physiology and Pathology of the Nervous System']	['FRONTIERS IN MOLECULAR BIOSCIENCES']	['7']	[]	[]	['SEP 2 2020']	[]
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['m(6)A Reader: Epitranscriptome Target Prediction and Functional Characterization of N-6-Methyladenosine (m(6)A) Readers']	['FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY']	['8']	[]	[]	['AUG 11 2020']	[]
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['Roles of N6-Methyladenosine (m(6)A) in Stem Cell Fate Decisions and Early Embryonic Development in Mammals']	['FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY']	['8']	[]	[]	['AUG 11 2020']	[]
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['Epigenetic regulation of cortical neurogenesis; orchestrating fate switches at the right time and place']	['CURRENT OPINION IN NEUROBIOLOGY']	['63']	[]	[]	[]	[]
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['The RNA Methyltransferase NSUN2 and Its Potential Roles in Cancer']	['CELLS']	['9']	['8']	[]	['1758']	[]
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['Circular RNA expression alteration in whole blood of premature infants with periventricular white matter damage']	['GENOMICS']	['112']	['4']	['2875-2885']	['JUL 2020']	[]
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['YTHDF2 destabilizes m(6)A-modified neural-specific RNAs to restrain differentiation in induced pluripotent stem cells']	['RNA']	['26']	['6']	['739-755']	['JUN 2020']	[]
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['Early-Life m(6)A RNA Demethylation by Fat Mass and Obesity-Associated Protein (FTO) Influences Resilience or Vulnerability to Heat Stress Later in Life']	['ENEURO']	['7']	['3']	[]	['0549-19.2020']	[]
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['Dynamic effects of Fto in regulating the proliferation and differentiation of adult neural stem cells of mice']	['HUMAN MOLECULAR GENETICS']	['29']	['5']	['727-735']	['MAR 1 2020']	['1']
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['Expression and Prognostic Significance of m6A-Related Genes in Lung Adenocarcinoma']	['MEDICAL SCIENCE MONITOR']	['26']	[]	[]	['FEB 22 2020']	['3']
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['Dynamic N6-methyladenosine RNA methylation in brain and diseases']	['EPIGENOMICS']	['12']	['4']	['371-380']	['FEB 2020']	['1']
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['Invited Review: Epigenetics in neurodevelopment']	['NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY']	['46']	['1']	['6-27']	['FEB 2020']	['1']
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['N-6-Methyladenosine: A Novel RNA Imprint in Human Cancer']	['FRONTIERS IN ONCOLOGY']	['9']	[]	[]	['DEC 19 2019']	['5']
['m(6)A Regulates Neurogenesis and Neuronal Development by Modulating Histone Methyltransferase Ezh2']	['Small changes, big implications: The impact of m(6)A RNA methylation on gene expression in pluripotency and development']	['BIOCHIMICA ET BIOPHYSICA ACTA-GENE REGULATORY MECHANISMS']	['1862']	['9']	[]	['194402']	['6']
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	['The Role of Probiotics in the Prevention and Treatment of Atopic Dermatitis in Children: An Updated Systematic Review and Meta-Analysis of Randomized Controlled Trials']	['PEDIATRIC DRUGS']	['22']	['5']	['535-549']	['OCT 2020']	[]
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	['Gut Microbiota and Liver Interaction through Immune System Cross-Talk: A Comprehensive Review at the Time of the SARS-CoV-2 Pandemic']	['JOURNAL OF CLINICAL MEDICINE']	['9']	['8']	[]	['2488']	[]
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	['Differences in the gut Firmicutes to Bacteroidetes ratio across age groups in healthy Ukrainian population']	['BMC MICROBIOLOGY']	['20']	['1']	[]	['221']	[]
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	['Human Gut Microbiome Aging Clock Based on Taxonomic Profiling and Deep Learning']	['ISCIENCE']	['23']	['6']	[]	['101199']	[]
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	['Human microbiome: an academic update on human body site specific surveillance and its possible role']	['ARCHIVES OF MICROBIOLOGY']	['202']	['8']	['2147-2167']	['OCT 2020']	[]
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	['Gut Dysbiosis Thwarts the Efficacy of Vaccine Against Mycobacterium tuberculosis']	['FRONTIERS IN IMMUNOLOGY']	['11']	[]	[]	['MAY 19 2020']	[]
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	['Dynamic distribution of gut microbiota in meat rabbits at different growth stages and relationship with average daily gain (ADG)']	['BMC MICROBIOLOGY']	['20']	['1']	[]	['116']	['1']
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	['The early life microbiota protects neonatal mice from pathological small intestinal epithelial cell shedding']	['FASEB JOURNAL']	['34']	['5']	['7075-7088']	['MAY 2020']	['1']
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	["Prenatal and postnatal determinants in shaping offspring's microbiome in the first 1000 days: study protocol and preliminary results at one month of life"]	['ITALIAN JOURNAL OF PEDIATRICS']	['46']	['1']	[]	['45']	[]
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	['Domestic Foal Weaning: Need for Re-Thinking Breeding Practices?']	['ANIMALS']	['10']	['2']	[]	['361']	[]
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	['The connection between microbiome and schizophrenia']	['NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS']	['108']	[]	[]	[]	['1']
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	['GUT MICROBIOTA IN CHRONIC KIDNEY DISEASE']	['ADVANCEMENTS OF MICROBIOLOGY']	['58']	['3']	['237-245']	['JUL-SEP 2019']	[]
['Intestinal Microbiota in Early Life and Its Implications on Childhood Health']	['The Fast Track for Microbiome Research PREFACE']	['GENOMICS PROTEOMICS & BIOINFORMATICS']	['17']	['1']	['1-3']	['FEB 2019']	['1']
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['Recent insights intoHistone Acetyltransferase-1: biological function and involvement in pathogenesis']	['EPIGENETICS']	[]	[]	[]	[]	[]
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['Post-translational modifications of the Fragile X Mental Retardation Protein in neuronal function and dysfunction']	['MOLECULAR PSYCHIATRY']	['25']	['8']	['1688-1703']	['AUG 2020']	['1']
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['Using phosphoproteomics data to understand cellular signaling: a comprehensive guide to bioinformatics resources']	['CLINICAL PROTEOMICS']	['17']	['1']	[]	['27']	[]
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['The Promise of Nanopore Technology: Advances in the Discrimination of Protein Sequences and Chemical Modifications']	['SMALL METHODS']	['2000090']	[]	[]	[]	[]
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['Crystal-C: A Computational Tool for Refinement of Open Search Results']	['JOURNAL OF PROTEOME RESEARCH']	['19']	['6']	['2511-2515']	['JUN 5 2020']	[]
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['Do Post-Translational Modifications Influence Protein Aggregation in Neurodegenerative Diseases: A Systematic Review']	['BRAIN SCIENCES']	['10']	['4']	[]	['232']	['2']
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['Defining decreased protein succinylation of failing human cardiac myofibrils in ischemic cardiomyopathy']	['JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY']	['138']	[]	[]	[]	[]
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['Drug Discovery Researches on Modulators of Lysine-Modifying Enzymes Based on Strategic Chemistry Approaches']	['CHEMICAL & PHARMACEUTICAL BULLETIN']	['68']	['1']	['34-45']	['JAN 2020']	['1']
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['Proteome-Wide Identification of Lysine Propionylation in the Conidial and Mycelial Stages of Trichophyton rubrum']	['FRONTIERS IN MICROBIOLOGY']	['10']	[]	[]	['NOV 13 2019']	[]
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['Advances of Proteomics in Novel PTM Discovery: Applications in Cancer Therapy']	['SMALL METHODS']	['3']	['5']	[]	['1900041']	['5']
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['Visualization and Analysis of Epiproteome Dynamics']	['JOURNAL OF MOLECULAR BIOLOGY']	['431']	['8']	['1519-1539']	['APR 5 2019']	['4']
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['The phosphorylation of the N protein could affect PRRSV virulence in vivo']	['VETERINARY MICROBIOLOGY']	['231']	[]	[]	[]	['2']
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['Quantitation of active alpha-2-macroglobulin by trypsin protease zymography']	['JOURNAL OF THE SERBIAN CHEMICAL SOCIETY']	['84']	['9']	['943-950']	['2019']	[]
['PTMD: A Database of Human Disease-associated Post-translational Modifications']	['Bioinformatics Commons: The Cornerstone of Life and Health Sciences']	['GENOMICS PROTEOMICS & BIOINFORMATICS']	['16']	['4']	[]	[]	[]
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['Background-suppressed live visualization of genomic loci with an improved CRISPR system based on a split fluorophore']	['GENOME RESEARCH']	['30']	['9']	['1306-1316']	['SEP 2020']	[]
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['Application of Aptamers Improves CRISPR-Based Live Imaging of Plant Telomeres']	['FRONTIERS IN PLANT SCIENCE']	['11']	[]	[]	['AUG 20 2020']	[]
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['Recent advances in CRISPR research']	['PROTEIN & CELL']	[]	[]	[]	[]	[]
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['Anti-CRISPR protein applications: natural brakes for CRISPR-Cas technologies']	['NATURE METHODS']	['17']	['5']	['471-479']	['MAY 2020']	['6']
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['Direct and simultaneous observation of transcription and chromosome architecture in single cells with Hi-M']	['NATURE PROTOCOLS']	['15']	['3']	['840-876']	['MAR 2020']	[]
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['Advances in CRISPR/Cas-based Gene Therapy in Human Genetic Diseases']	['THERANOSTICS']	['10']	['10']	['4374-4382']	['2020']	['2']
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['Application and prospects of CRISPR/Cas9-based methods to trace defined genomic sequences in living and fixed plant cells']	['CHROMOSOME RESEARCH']	['28']	['1']	[]	[]	['3']
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['Advancing CRISPR-Based Programmable Platforms beyond Genome Editing in Mammalian Cells']	['ACS SYNTHETIC BIOLOGY']	['8']	['12']	['2607-2619']	['DEC 2019']	[]
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['CRISPR/dual-FRET molecular beacon for sensitive live-cell imaging of non-repetitive genomic loci']	['NUCLEIC ACIDS RESEARCH']	['47']	['20']	[]	['e131']	['4']
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['Systematical study of the mechanistic factors regulating genome dynamics in vivo by CRISPRsie']	['JOURNAL OF MOLECULAR CELL BIOLOGY']	['11']	['11']	['1018-1020']	['NOV 2019']	['1']
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['CRISPR-Cas12a Nucleases Bind Flexible DNA Duplexes without RNA/DNA Complementarity']	['ACS OMEGA']	['4']	['17']	['17140-17147']	['OCT 22 2019']	['1']
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['Applications of CRISPR/Cas9 tools in deciphering the mechanisms of HIV-1 persistence']	['CURRENT OPINION IN VIROLOGY']	['38']	[]	[]	[]	[]
['Progress and Challenges for Live-cell Imaging of Genomic Loci Using CRISPR-based Platforms']	['The role of 3D genome organization in development and cell differentiation']	['NATURE REVIEWS MOLECULAR CELL BIOLOGY']	['20']	['9']	['535-550']	['SEP 2019']	['35']
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['Characterization of Neoantigen Load Subgroups in Gynecologic and Breast Cancers']	['FRONTIERS IN BIOENGINEERING AND BIOTECHNOLOGY']	['8']	[]	[]	['JUL 13 2020']	[]
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['Shared neoantigens: ideal targets for off-the-shelf cancer immunotherapy']	['PHARMACOGENOMICS']	['21']	['9']	['637-645']	['JUN 2020']	[]
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['Integration of Omics Data Sources to Inform Mechanistic Modeling of Immune-Oncology Therapies: A Tutorial for Clinical Pharmacologists']	['CLINICAL PHARMACOLOGY & THERAPEUTICS']	['107']	['4']	['858-870']	['APR 2020']	['3']
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['dbPepNeo: a manually curated database for human tumor neoantigen peptides']	['DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION']	[]	[]	[]	[]	[]
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['Immunologic and immunogenomic aspects of tumor progression']	['SEMINARS IN CANCER BIOLOGY']	['60']	[]	[]	[]	['3']
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['NeoPeptide: an immunoinformatic database of T-cell-defined neoantigens']	['DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION']	[]	[]	[]	[]	[]
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['Identification and ranking of recurrent neo-epitopes in cancer']	['BMC MEDICAL GENOMICS']	['12']	['1']	[]	['171']	['1']
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['Machine Learning for Cancer Immunotherapies Based on Epitope Recognition by T Cell Receptors']	['FRONTIERS IN GENETICS']	['10']	[]	[]	['NOV 19 2019']	['1']
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['DeepHLApan: A Deep Learning Approach for Neoantigen Prediction Considering Both HLA-Peptide Binding and Immunogenicity']	['FRONTIERS IN IMMUNOLOGY']	['10']	[]	[]	['NOV 1 2019']	['7']
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['Mutation-Derived Neoantigens for Cancer Immunotherapy']	['FRONTIERS IN IMMUNOLOGY']	['10']	[]	[]	['AUG 7 2019']	['9']
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['ARL3 is downregulated and acts as a prognostic biomarker in glioma']	['JOURNAL OF TRANSLATIONAL MEDICINE']	['17']	[]	[]	['JUN 24 2019']	['7']
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['Neoantigens Derived from Recurrently Mutated Genes as Potential Immunotherapy Targets for Gastric Cancer']	['BIOMED RESEARCH INTERNATIONAL']	['2019']	[]	[]	['2019']	['6']
['TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis']	['Bioinformatics Commons: The Cornerstone of Life and Health Sciences']	['GENOMICS PROTEOMICS & BIOINFORMATICS']	['16']	['4']	[]	[]	[]
['Inulin Can Alleviate Metabolism Disorders in ob/ob Mice by Partially Restoring Leptin-related Pathways Mediated by Gut Microbiota']	['Inulin alleviates hypersaline-stress induced oxidative stress and dysbiosis of gut microbiota in Nile tilapia (Oreochromis niloticus)']	['AQUACULTURE']	['529']	[]	[]	['DEC 15 2020']	[]
['Inulin Can Alleviate Metabolism Disorders in ob/ob Mice by Partially Restoring Leptin-related Pathways Mediated by Gut Microbiota']	['Membrane disruption ofFusarium oxysporumf. sp.niveuminduced by myriocin fromBacillus amyloliquefaciensLZN01']	['MICROBIAL BIOTECHNOLOGY']	[]	[]	[]	[]	[]
['Inulin Can Alleviate Metabolism Disorders in ob/ob Mice by Partially Restoring Leptin-related Pathways Mediated by Gut Microbiota']	["Dcf1 deletion presents alterations in gut microbiota of mice similar to Parkinson's disease"]	['BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS']	['529']	['4']	['1137-1144']	['SEP 3 2020']	[]
['Inulin Can Alleviate Metabolism Disorders in ob/ob Mice by Partially Restoring Leptin-related Pathways Mediated by Gut Microbiota']	['Alteration of Intestinal Microbiota in 3-Deoxyglucosone-Induced Prediabetic Rats']	['BIOMED RESEARCH INTERNATIONAL']	['2020']	[]	[]	['AUG 25 2020']	[]
['Inulin Can Alleviate Metabolism Disorders in ob/ob Mice by Partially Restoring Leptin-related Pathways Mediated by Gut Microbiota']	['Effects of dietary fibres on gut microbial metabolites and liver lipid metabolism in growing pigs']	['JOURNAL OF ANIMAL PHYSIOLOGY AND ANIMAL NUTRITION']	[]	[]	[]	[]	[]
['Inulin Can Alleviate Metabolism Disorders in ob/ob Mice by Partially Restoring Leptin-related Pathways Mediated by Gut Microbiota']	['Characterization of chemical composition and prebiotic effect of a dietary medicinal plant Penthorum chinense Pursh']	['FOOD CHEMISTRY']	['319']	[]	[]	['JUL 30 2020']	['2']
['Inulin Can Alleviate Metabolism Disorders in ob/ob Mice by Partially Restoring Leptin-related Pathways Mediated by Gut Microbiota']	['IL-37 Ameliorating Allergic Inflammation in Atopic Dermatitis Through Regulating Microbiota and AMPK-mTOR Signaling Pathway-Modulated Autophagy Mechanism']	['FRONTIERS IN IMMUNOLOGY']	['11']	[]	[]	['APR 28 2020']	[]
['Inulin Can Alleviate Metabolism Disorders in ob/ob Mice by Partially Restoring Leptin-related Pathways Mediated by Gut Microbiota']	['Dynamic alterations in early intestinal development, microbiota and metabolome induced by in ovo feeding of L-arginine in a layer chick model']	['JOURNAL OF ANIMAL SCIENCE AND BIOTECHNOLOGY']	['11']	['1']	[]	['19']	['1']
['Inulin Can Alleviate Metabolism Disorders in ob/ob Mice by Partially Restoring Leptin-related Pathways Mediated by Gut Microbiota']	['Oligosaccharides from Gracilaria lemaneiformis better attenuated high fat diet-induced metabolic syndrome by promoting the Bacteroidales proliferation']	['FOOD & FUNCTION']	['11']	['1']	['1049-1062']	['JAN 1 2020']	[]
['Inulin Can Alleviate Metabolism Disorders in ob/ob Mice by Partially Restoring Leptin-related Pathways Mediated by Gut Microbiota']	['Chitosan attenuates obesity by modifying the intestinal microbiota and increasing serum leptin levels in mice']	['JOURNAL OF FUNCTIONAL FOODS']	['64']	[]	[]	['JAN 2020']	['2']
['Inulin Can Alleviate Metabolism Disorders in ob/ob Mice by Partially Restoring Leptin-related Pathways Mediated by Gut Microbiota']	['Effects of phytochemicals on cellular signaling: reviewing their recent usage approaches']	['CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION']	[]	[]	[]	[]	['1']
['Inulin Can Alleviate Metabolism Disorders in ob/ob Mice by Partially Restoring Leptin-related Pathways Mediated by Gut Microbiota']	['The Fast Track for Microbiome Research PREFACE']	['GENOMICS PROTEOMICS & BIOINFORMATICS']	['17']	['1']	['1-3']	['FEB 2019']	['1']
['GoldCLIP: Gel-omitted Ligation-dependent CLIP']	['YTHDF2/3 Are Required for Somatic Reprogramming through Different RNA Deadenylation Pathways']	['CELL REPORTS']	['32']	['10']	[]	['108120']	[]
['GoldCLIP: Gel-omitted Ligation-dependent CLIP']	['High-Resolution In Vivo Identification of miRNA Targets by Halo-Enhanced Ago2 Pull-Down']	['MOLECULAR CELL']	['79']	['1']	['167-+']	['JUL 2 2020']	[]
['GoldCLIP: Gel-omitted Ligation-dependent CLIP']	['Classification and function of RNA-protein interactions']	['WILEY INTERDISCIPLINARY REVIEWS-RNA']	['e1601']	[]	[]	[]	[]
['GoldCLIP: Gel-omitted Ligation-dependent CLIP']	['Epitranscriptomic technologies and analyses']	['SCIENCE CHINA-LIFE SCIENCES']	['63']	['4']	[]	[]	['3']
['GoldCLIP: Gel-omitted Ligation-dependent CLIP']	['A Pandas complex adapted for piRNA-guided transcriptional silencing and heterochromatin formation']	['NATURE CELL BIOLOGY']	['21']	['10']	['1261-+']	['OCT 2019']	['6']
['GoldCLIP: Gel-omitted Ligation-dependent CLIP']	['Catching a SPY: Using the SpyCatcher-SpyTag and Related Systems for Labeling and Localizing Bacterial Proteins']	['INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES']	['20']	['9']	[]	['2129']	['10']
['GoldCLIP: Gel-omitted Ligation-dependent CLIP']	['lncRedibly versatile: biochemical and biological functions of long noncoding RNAs']	['BIOCHEMICAL JOURNAL']	['476']	[]	[]	['APR 15 2019']	['8']
['GoldCLIP: Gel-omitted Ligation-dependent CLIP']	['SpyCLIP: an easy-to-use and high-throughput compatible CLIP platform for the characterization of protein-RNA interactions with high accuracy']	['NUCLEIC ACIDS RESEARCH']	['47']	['6']	[]	['e33']	['6']
['GoldCLIP: Gel-omitted Ligation-dependent CLIP']	['Methods to study RNA-protein interactions']	['NATURE METHODS']	['16']	['3']	['225-234']	['MAR 2019']	['30']
['GoldCLIP: Gel-omitted Ligation-dependent CLIP']	['Genome-wide identification of protein binding sites on RNAs in mammalian cells']	['BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS']	['508']	['3']	['953-958']	['JAN 15 2019']	['2']
['GoldCLIP: Gel-omitted Ligation-dependent CLIP']	['GoldCLIP: Gel-omitted Ligation-dependent CLIP (vol 16, pg 136, 2018)']	['GENOMICS PROTEOMICS & BIOINFORMATICS']	['16']	['3']	['221-222']	['JUN 2018']	[]
['Integration of A Deep Learning Classifier with A Random Forest Approach for Predicting Malonylation Sites']	['DeepKhib: A Deep-Learning Framework for Lysine 2-Hydroxyisobutyrylation Sites Prediction']	['FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY']	['8']	[]	[]	['SEP 9 2020']	[]
['Integration of A Deep Learning Classifier with A Random Forest Approach for Predicting Malonylation Sites']	['Machine learning method for energy consumption prediction of ships in port considering green ports']	['JOURNAL OF CLEANER PRODUCTION']	['264']	[]	[]	['AUG 10 2020']	[]
['Integration of A Deep Learning Classifier with A Random Forest Approach for Predicting Malonylation Sites']	['Calculation of coating consumption quota for ship painting: a CS-GBRT approach']	['JOURNAL OF COATINGS TECHNOLOGY AND RESEARCH']	[]	[]	[]	[]	[]
['Integration of A Deep Learning Classifier with A Random Forest Approach for Predicting Malonylation Sites']	['SubRF_Seq: Identification of Sub-Golgi Protein Types with Random Forest with Partial Sequence Information']	['SCIENTIFIC PROGRAMMING']	['2020']	[]	[]	['JUL 16 2020']	[]
['Integration of A Deep Learning Classifier with A Random Forest Approach for Predicting Malonylation Sites']	['Incorporating hybrid models into lysine malonylation sites prediction on mammalian and plant proteins']	['SCIENTIFIC REPORTS']	['10']	['1']	[]	['JUN 29 2020']	[]
['Integration of A Deep Learning Classifier with A Random Forest Approach for Predicting Malonylation Sites']	['iLearn: an integrated platform and meta-learner for feature engineering, machine-learning analysis and modeling of DNA, RNA and protein sequence data']	['BRIEFINGS IN BIOINFORMATICS']	['21']	['3']	['1047-1057']	['MAY 2020']	['31']
['Integration of A Deep Learning Classifier with A Random Forest Approach for Predicting Malonylation Sites']	['An energy-cyber-physical system for personalized normative messaging interventions: Identification and classification of behavioral reference groups']	['APPLIED ENERGY']	['260']	[]	[]	['FEB 15 2020']	['3']
['Integration of A Deep Learning Classifier with A Random Forest Approach for Predicting Malonylation Sites']	['Standard Plane Identification in Fetal Brain Ultrasound Scans Using a Differential Convolutional Neural Network']	['IEEE ACCESS']	['8']	[]	[]	[]	[]
['Integration of A Deep Learning Classifier with A Random Forest Approach for Predicting Malonylation Sites']	['y Identification of Protein Lysine Crotonylation Sites by a Deep Learning Framework With Convolutional Neural Networks']	['IEEE ACCESS']	['8']	[]	[]	[]	['1']
['Integration of A Deep Learning Classifier with A Random Forest Approach for Predicting Malonylation Sites']	['Mal-Light: Enhancing Lysine Malonylation Sites Prediction Problem Using Evolutionary-based Features']	['IEEE ACCESS']	['8']	[]	[]	[]	[]
['Integration of A Deep Learning Classifier with A Random Forest Approach for Predicting Malonylation Sites']	['iPredCNC: Computational prediction model for cancerlectins and non-cancerlectins using novel cascade features subset selection']	['CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS']	['195']	[]	[]	['DEC 15 2019']	['1']
['Genome-wide MicroRNA Expression Profiles in COPD: Early Predictors for Cancer Development']	['A Hybrid CNN-Based Segmentation and Boosting Classifier for Real Time Sensor Spinal Cord Injury Data']	['IEEE SENSORS JOURNAL']	['20']	['17']	['10092-10101']	['SEPT1, 2020']	[]
['Genome-wide MicroRNA Expression Profiles in COPD: Early Predictors for Cancer Development']	['Evaluating the Use of Circulating MicroRNA Profiles for Lung Cancer Detection in Symptomatic Patients']	['JAMA ONCOLOGY']	['6']	['5']	['714-723']	['MAY 2020']	['4']
['Genome-wide MicroRNA Expression Profiles in COPD: Early Predictors for Cancer Development']	['miRNA sequencing reveals miRNA-4508 from peripheral blood lymphocytes as potential diagnostic biomarker for silica-related pulmonary fibrosis: A multistage study']	['RESPIROLOGY']	['25']	['5']	['511-517']	['MAY 2020']	['2']
['Genome-wide MicroRNA Expression Profiles in COPD: Early Predictors for Cancer Development']	['Differential expression of matrix metalloproteinases and miRNAs in the metastasis of oral squamous cell carcinoma']	['BMC ORAL HEALTH']	['20']	['1']	[]	['24']	[]
['Genome-wide MicroRNA Expression Profiles in COPD: Early Predictors for Cancer Development']	['Low miR-150-5p and miR-320b Expression Predicts Reduced Survival of COPD Patients']	['CELLS']	['8']	['10']	[]	['1162']	['4']
